text,label
Bajaj Finserv EMI payment | Ref:36cf9299 | Amount: INR 1145.88,EMI
Zerodha stock purchase | Ref:ccf494fb | Amount: INR 110.9,Investment
IKEA furniture shopping | Ref:36a1e7bd | Amount: INR 25192.89,Shopping
Personal loan EMI deduction | Ref:b969733f | Amount: INR 3413.25,EMI
Amazon online shopping | Ref:38859eff | Amount: INR 2228.29,Shopping
Petrol pump fuel payment | Ref:5bd7d7af | Amount: INR 3633.79,Travel
IRCTC train ticket booking | Ref:a12aeb6c | Amount: INR 37566.94,Travel
SIP investment in mutual fund | Ref:b1feef5a | Amount: INR 15271.0,Investment
IKEA furniture shopping | Ref:6d64d6c3 | Amount: INR 40160.06,Shopping
McDonald's meal payment | Ref:b1e7557a | Amount: INR 47613.67,Food
IKEA furniture shopping | Ref:0dd94030 | Amount: INR 38564.75,Shopping
Cafe coffee purchase at | Ref:8b204c81 | Amount: INR 40665.07,Food
Flipkart electronics purchase | Ref:c746fd40 | Amount: INR 33987.69,Shopping
PPF contribution | Ref:7e5523da | Amount: INR 5421.55,Investment
Reliance Digital purchase | Ref:972ec026 | Amount: INR 28340.26,Shopping
Amazon online shopping | Ref:4a1339a3 | Amount: INR 40369.88,Shopping
IRCTC train ticket booking | Ref:c1eaaa70 | Amount: INR 2714.1,Travel
Amazon online shopping | Ref:bf3faf53 | Amount: INR 3664.91,Shopping
IKEA furniture shopping | Ref:a045b0ac | Amount: INR 2775.58,Shopping
Uber ride payment | Ref:c7822671 | Amount: INR 45921.61,Travel
SIP investment in mutual fund | Ref:e6426680 | Amount: INR 270.37,Investment
Grocery purchase at Big Bazaar | Ref:2bba4bf0 | Amount: INR 9669.35,Food
MakeMyTrip hotel booking | Ref:c6328118 | Amount: INR 29662.1,Travel
SIP investment in mutual fund | Ref:033a0b55 | Amount: INR 10406.4,Investment
Myntra clothing order | Ref:48e8602c | Amount: INR 48008.71,Shopping
Grocery purchase at Big Bazaar | Ref:3336508b | Amount: INR 38354.04,Food
Amazon online shopping | Ref:6fca8d4e | Amount: INR 7598.98,Shopping
Uber ride payment | Ref:ad143053 | Amount: INR 29652.32,Travel
Restaurant dining at | Ref:2bcba3de | Amount: INR 38533.66,Food
Zerodha stock purchase | Ref:61ba6e92 | Amount: INR 4251.43,Investment
Reliance Digital purchase | Ref:0ff8fe1f | Amount: INR 19392.39,Shopping
Credit card EMI installment | Ref:a90c4d02 | Amount: INR 44686.71,EMI
HDFC home loan EMI | Ref:b41da1fc | Amount: INR 883.3,EMI
Zomato dinner bill | Ref:a1ac2da6 | Amount: INR 28787.07,Food
Uber ride payment | Ref:066947fc | Amount: INR 34278.13,Travel
Personal loan EMI deduction | Ref:9f08d97d | Amount: INR 24770.06,EMI
Reliance Digital purchase | Ref:34efc205 | Amount: INR 40075.32,Shopping
Groww ETF investment | Ref:1bd9e8c7 | Amount: INR 23698.95,Investment
McDonald's meal payment | Ref:d98d713d | Amount: INR 25139.31,Food
SIP investment in mutual fund | Ref:cb32d2c7 | Amount: INR 4431.69,Investment
Reliance Digital purchase | Ref:6d51683f | Amount: INR 9238.53,Shopping
Swiggy order payment | Ref:b6fd01b2 | Amount: INR 28066.23,Food
Zerodha stock purchase | Ref:02201da0 | Amount: INR 23698.75,Investment
Amazon online shopping | Ref:ca042682 | Amount: INR 1580.18,Shopping
Bajaj Finserv EMI payment | Ref:9a9db3bc | Amount: INR 30896.87,EMI
IKEA furniture shopping | Ref:01764255 | Amount: INR 32670.83,Shopping
SIP investment in mutual fund | Ref:522c6dc7 | Amount: INR 16622.92,Investment
Reliance Digital purchase | Ref:39cdf3d3 | Amount: INR 26352.03,Shopping
Zomato dinner bill | Ref:2d6d1c1c | Amount: INR 792.27,Food
Credit card EMI installment | Ref:ce457a76 | Amount: INR 48177.23,EMI
Bajaj Finserv EMI payment | Ref:a2fe8264 | Amount: INR 42081.29,EMI
Personal loan EMI deduction | Ref:e4767e82 | Amount: INR 32384.74,EMI
SIP investment in mutual fund | Ref:eec9ab42 | Amount: INR 5072.47,Investment
Credit card EMI installment | Ref:6507fbf3 | Amount: INR 21416.46,EMI
IKEA furniture shopping | Ref:fb51dbb1 | Amount: INR 26736.26,Shopping
PPF contribution | Ref:f179a4ba | Amount: INR 41731.28,Investment
Ola cab fare | Ref:48db130a | Amount: INR 41372.51,Travel
IRCTC train ticket booking | Ref:deb2d648 | Amount: INR 4893.44,Travel
Cafe coffee purchase at | Ref:45d692f6 | Amount: INR 1151.64,Food
Zerodha stock purchase | Ref:f1b0e03e | Amount: INR 30794.97,Investment
Bajaj Finserv EMI payment | Ref:28f047ba | Amount: INR 24325.58,EMI
SIP investment in mutual fund | Ref:75469f9e | Amount: INR 37319.13,Investment
Zomato dinner bill | Ref:37e75079 | Amount: INR 41634.57,Food
RedBus bus ticket | Ref:dd0eaa5a | Amount: INR 10076.3,Travel
Groww ETF investment | Ref:c4f3cf24 | Amount: INR 40401.64,Investment
Amazon online shopping | Ref:d5fab766 | Amount: INR 23087.15,Shopping
Myntra clothing order | Ref:d46c4d73 | Amount: INR 47365.1,Shopping
PPF contribution | Ref:5ef6af20 | Amount: INR 26191.78,Investment
Amazon online shopping | Ref:9e240fa9 | Amount: INR 20303.3,Shopping
SBI car loan EMI | Ref:bc751894 | Amount: INR 36431.05,EMI
Cafe coffee purchase at | Ref:b89494e8 | Amount: INR 39926.14,Food
Dominos pizza order | Ref:28e76a12 | Amount: INR 5816.23,Food
HDFC home loan EMI | Ref:7e189a35 | Amount: INR 19883.71,EMI
Fixed deposit investment | Ref:8ef98f4c | Amount: INR 33840.56,Investment
Restaurant dining at | Ref:2e78a3f3 | Amount: INR 47782.5,Food
Zomato dinner bill | Ref:d6d7953e | Amount: INR 37719.87,Food
Fixed deposit investment | Ref:07891b61 | Amount: INR 6697.39,Investment
Uber ride payment | Ref:46bbf7c3 | Amount: INR 23826.82,Travel
Fixed deposit investment | Ref:4536572d | Amount: INR 45973.39,Investment
HDFC home loan EMI | Ref:e321a52a | Amount: INR 18105.26,EMI
Zerodha stock purchase | Ref:eef5aa2f | Amount: INR 7379.67,Investment
SIP investment in mutual fund | Ref:f521c25f | Amount: INR 22480.88,Investment
Personal loan EMI deduction | Ref:fc8230b2 | Amount: INR 34471.17,EMI
Flipkart electronics purchase | Ref:1871353b | Amount: INR 43423.3,Shopping
Dominos pizza order | Ref:0ab2918c | Amount: INR 49002.18,Food
Personal loan EMI deduction | Ref:dbecd8a2 | Amount: INR 38835.13,EMI
PPF contribution | Ref:315cb909 | Amount: INR 1522.64,Investment
Credit card EMI installment | Ref:45ebe19e | Amount: INR 20707.15,EMI
Swiggy order payment | Ref:d54976fa | Amount: INR 21114.42,Food
PPF contribution | Ref:27b3952c | Amount: INR 14446.48,Investment
Zomato dinner bill | Ref:99f6b14e | Amount: INR 49837.63,Food
Swiggy order payment | Ref:acd8ae03 | Amount: INR 8421.64,Food
Groww ETF investment | Ref:1d5c50dc | Amount: INR 3494.39,Investment
Cafe coffee purchase at | Ref:8e800efd | Amount: INR 44455.39,Food
IndiGo flight ticket | Ref:a93c906b | Amount: INR 43876.71,Travel
Uber ride payment | Ref:6778b71e | Amount: INR 27913.62,Travel
Groww ETF investment | Ref:1c35836e | Amount: INR 4030.52,Investment
Reliance Digital purchase | Ref:9eb0a22f | Amount: INR 22109.39,Shopping
IKEA furniture shopping | Ref:3d356788 | Amount: INR 16194.25,Shopping
Amazon online shopping | Ref:1e1ab4cc | Amount: INR 22564.97,Shopping
HDFC home loan EMI | Ref:2888cd25 | Amount: INR 25787.72,EMI
Reliance Digital purchase | Ref:9dbaae76 | Amount: INR 43485.52,Shopping
PPF contribution | Ref:1301c1a4 | Amount: INR 11526.68,Investment
IRCTC train ticket booking | Ref:ba3a0be5 | Amount: INR 43128.16,Travel
Personal loan EMI deduction | Ref:e165820c | Amount: INR 26574.82,EMI
HDFC home loan EMI | Ref:9543cc0c | Amount: INR 43527.81,EMI
HDFC home loan EMI | Ref:0112be2c | Amount: INR 23618.45,EMI
Groww ETF investment | Ref:538d86f3 | Amount: INR 11270.44,Investment
IndiGo flight ticket | Ref:83360961 | Amount: INR 16446.68,Travel
Fixed deposit investment | Ref:e9eb374d | Amount: INR 18872.4,Investment
Petrol pump fuel payment | Ref:76c1ff30 | Amount: INR 48269.41,Travel
RedBus bus ticket | Ref:950cbe95 | Amount: INR 1669.98,Travel
Myntra clothing order | Ref:318ee16d | Amount: INR 5671.6,Shopping
Bajaj Finserv EMI payment | Ref:f32c3b7a | Amount: INR 12489.08,EMI
PPF contribution | Ref:412b73dd | Amount: INR 28350.31,Investment
SBI car loan EMI | Ref:cba9412e | Amount: INR 6321.43,EMI
Fixed deposit investment | Ref:a5596cbc | Amount: INR 39772.21,Investment
Reliance Digital purchase | Ref:5aa0f8a0 | Amount: INR 34674.69,Shopping
SBI car loan EMI | Ref:94af6401 | Amount: INR 16917.97,EMI
IRCTC train ticket booking | Ref:aa0a0ff8 | Amount: INR 16341.21,Travel
Ola cab fare | Ref:19280f94 | Amount: INR 15777.4,Travel
MakeMyTrip hotel booking | Ref:466f1731 | Amount: INR 28880.56,Travel
Zerodha stock purchase | Ref:410a7896 | Amount: INR 7508.87,Investment
Zomato dinner bill | Ref:9a9a1d7f | Amount: INR 41099.04,Food
Ola cab fare | Ref:16c52b39 | Amount: INR 26695.58,Travel
Bajaj Finserv EMI payment | Ref:42b44f98 | Amount: INR 4763.95,EMI
Zerodha stock purchase | Ref:7384065a | Amount: INR 41603.82,Investment
Amazon online shopping | Ref:1e83d6b1 | Amount: INR 40069.75,Shopping
SIP investment in mutual fund | Ref:066bd441 | Amount: INR 34815.29,Investment
Uber ride payment | Ref:39c72c6d | Amount: INR 14012.73,Travel
HDFC home loan EMI | Ref:1d133942 | Amount: INR 15761.53,EMI
Groww ETF investment | Ref:a3562cdd | Amount: INR 29102.68,Investment
Zomato dinner bill | Ref:7c6d7442 | Amount: INR 12517.7,Food
Bajaj Finserv EMI payment | Ref:ba8f6d31 | Amount: INR 10150.43,EMI
Cafe coffee purchase at | Ref:81b94f80 | Amount: INR 39959.39,Food
Cafe coffee purchase at | Ref:6efce699 | Amount: INR 27825.21,Food
Bajaj Finserv EMI payment | Ref:3dd994a5 | Amount: INR 28937.05,EMI
Cafe coffee purchase at | Ref:11379c13 | Amount: INR 6855.56,Food
HDFC home loan EMI | Ref:d57b02b9 | Amount: INR 49940.36,EMI
IKEA furniture shopping | Ref:41fe168d | Amount: INR 21967.86,Shopping
SIP investment in mutual fund | Ref:13c55933 | Amount: INR 564.18,Investment
Flipkart electronics purchase | Ref:0194a436 | Amount: INR 18226.7,Shopping
SIP investment in mutual fund | Ref:ce6c8000 | Amount: INR 16200.73,Investment
Amazon online shopping | Ref:b0b05a6d | Amount: INR 39374.48,Shopping
IndiGo flight ticket | Ref:bf06c9be | Amount: INR 36742.58,Travel
PPF contribution | Ref:0d1f70f8 | Amount: INR 16666.1,Investment
Swiggy order payment | Ref:cb6e59ff | Amount: INR 810.91,Food
Groww ETF investment | Ref:60f9da2c | Amount: INR 47566.36,Investment
IKEA furniture shopping | Ref:43db7960 | Amount: INR 3094.83,Shopping
Reliance Digital purchase | Ref:80543c71 | Amount: INR 20045.23,Shopping
Myntra clothing order | Ref:ca152a13 | Amount: INR 10493.34,Shopping
Uber ride payment | Ref:fa700ac6 | Amount: INR 12671.91,Travel
IndiGo flight ticket | Ref:05c3bd49 | Amount: INR 35337.72,Travel
PPF contribution | Ref:a233f2a3 | Amount: INR 27973.29,Investment
Amazon online shopping | Ref:2e2f6830 | Amount: INR 33113.37,Shopping
Dominos pizza order | Ref:898ccea9 | Amount: INR 10091.91,Food
Ola cab fare | Ref:abd5348c | Amount: INR 1162.73,Travel
Ola cab fare | Ref:274afb71 | Amount: INR 24078.33,Travel
SBI car loan EMI | Ref:ab629c1a | Amount: INR 20145.76,EMI
Flipkart electronics purchase | Ref:5ff4cd3c | Amount: INR 10980.82,Shopping
Restaurant dining at | Ref:c294e9cd | Amount: INR 12657.32,Food
Groww ETF investment | Ref:b4be7536 | Amount: INR 46561.6,Investment
Reliance Digital purchase | Ref:d6a7655e | Amount: INR 49612.27,Shopping
IRCTC train ticket booking | Ref:9ad5bf9c | Amount: INR 10125.73,Travel
Bajaj Finserv EMI payment | Ref:1eb8accc | Amount: INR 36760.48,EMI
Fixed deposit investment | Ref:255a67cf | Amount: INR 21063.17,Investment
IKEA furniture shopping | Ref:debc763c | Amount: INR 16924.87,Shopping
Fixed deposit investment | Ref:4ddc7279 | Amount: INR 533.0,Investment
Ola cab fare | Ref:74273bf1 | Amount: INR 27610.58,Travel
Myntra clothing order | Ref:9341bf52 | Amount: INR 4312.14,Shopping
Personal loan EMI deduction | Ref:ae8bf22a | Amount: INR 24234.8,EMI
IKEA furniture shopping | Ref:ce06e2d7 | Amount: INR 31624.39,Shopping
Grocery purchase at Big Bazaar | Ref:6fb48e35 | Amount: INR 44972.73,Food
RedBus bus ticket | Ref:7d7f9820 | Amount: INR 24045.44,Travel
Amazon online shopping | Ref:c2cdfb3a | Amount: INR 33115.4,Shopping
IRCTC train ticket booking | Ref:743e3670 | Amount: INR 23787.33,Travel
PPF contribution | Ref:d5d1b708 | Amount: INR 272.28,Investment
SBI car loan EMI | Ref:6b44d765 | Amount: INR 44770.24,EMI
Ola cab fare | Ref:92f74cf5 | Amount: INR 14459.52,Travel
Zerodha stock purchase | Ref:21f0edc8 | Amount: INR 25179.78,Investment
Restaurant dining at | Ref:397be8fc | Amount: INR 35079.35,Food
SIP investment in mutual fund | Ref:7a5ad1c2 | Amount: INR 13874.27,Investment
Credit card EMI installment | Ref:9ba2d980 | Amount: INR 8823.22,EMI
PPF contribution | Ref:4b372578 | Amount: INR 6929.12,Investment
Petrol pump fuel payment | Ref:5dc2bb84 | Amount: INR 25509.4,Travel
Groww ETF investment | Ref:66201923 | Amount: INR 21742.34,Investment
Restaurant dining at | Ref:ec2a4f40 | Amount: INR 6868.25,Food
SBI car loan EMI | Ref:77345661 | Amount: INR 30903.13,EMI
Groww ETF investment | Ref:39adefcd | Amount: INR 33267.18,Investment
Groww ETF investment | Ref:6ff07fa8 | Amount: INR 28804.0,Investment
Flipkart electronics purchase | Ref:91395793 | Amount: INR 16188.67,Shopping
Uber ride payment | Ref:b602dc2b | Amount: INR 46884.53,Travel
Zerodha stock purchase | Ref:710df671 | Amount: INR 7444.31,Investment
Petrol pump fuel payment | Ref:38b15a58 | Amount: INR 45390.92,Travel
PPF contribution | Ref:3033dcbf | Amount: INR 21831.08,Investment
Swiggy order payment | Ref:eb04ad57 | Amount: INR 32260.8,Food
IRCTC train ticket booking | Ref:8bca0728 | Amount: INR 13004.74,Travel
Ola cab fare | Ref:4d2172b0 | Amount: INR 18763.5,Travel
SBI car loan EMI | Ref:f4f957f9 | Amount: INR 42243.76,EMI
Petrol pump fuel payment | Ref:ff12adad | Amount: INR 2834.07,Travel
Groww ETF investment | Ref:f80559f8 | Amount: INR 42088.59,Investment
Fixed deposit investment | Ref:3b94b2b2 | Amount: INR 10779.66,Investment
Flipkart electronics purchase | Ref:5fc71a06 | Amount: INR 29631.74,Shopping
IKEA furniture shopping | Ref:72f7fc74 | Amount: INR 24194.46,Shopping
SBI car loan EMI | Ref:e1ac0631 | Amount: INR 14947.92,EMI
IKEA furniture shopping | Ref:bfa0b10a | Amount: INR 42487.0,Shopping
IRCTC train ticket booking | Ref:fb76093a | Amount: INR 46239.72,Travel
IRCTC train ticket booking | Ref:ce238d0b | Amount: INR 26510.56,Travel
Groww ETF investment | Ref:cfd92801 | Amount: INR 30213.91,Investment
Groww ETF investment | Ref:a8a52fb6 | Amount: INR 15079.36,Investment
Zomato dinner bill | Ref:fe1a69dd | Amount: INR 21609.07,Food
RedBus bus ticket | Ref:0647a0e7 | Amount: INR 47900.4,Travel
Fixed deposit investment | Ref:217437cc | Amount: INR 48822.26,Investment
Bajaj Finserv EMI payment | Ref:35dba707 | Amount: INR 12367.7,EMI
Uber ride payment | Ref:54bf7d8e | Amount: INR 48896.59,Travel
MakeMyTrip hotel booking | Ref:b48cc742 | Amount: INR 42884.6,Travel
RedBus bus ticket | Ref:2a3d77a6 | Amount: INR 25689.06,Travel
IKEA furniture shopping | Ref:fd93b490 | Amount: INR 22948.06,Shopping
RedBus bus ticket | Ref:d9ed4d36 | Amount: INR 12587.84,Travel
Petrol pump fuel payment | Ref:b144bfb2 | Amount: INR 43824.56,Travel
IKEA furniture shopping | Ref:e58f8fc2 | Amount: INR 35336.22,Shopping
Reliance Digital purchase | Ref:b2d74b93 | Amount: INR 24793.11,Shopping
Zerodha stock purchase | Ref:c5ab7e01 | Amount: INR 30205.29,Investment
SIP investment in mutual fund | Ref:95193509 | Amount: INR 14951.92,Investment
Dominos pizza order | Ref:a49994b1 | Amount: INR 33810.66,Food
Cafe coffee purchase at | Ref:32d7c518 | Amount: INR 1423.14,Food
HDFC home loan EMI | Ref:e5f9e8a2 | Amount: INR 21912.26,EMI
IRCTC train ticket booking | Ref:a5abcafc | Amount: INR 6106.6,Travel
Personal loan EMI deduction | Ref:b4833e29 | Amount: INR 31070.31,EMI
Uber ride payment | Ref:90b99086 | Amount: INR 28111.61,Travel
Personal loan EMI deduction | Ref:f10ecfa2 | Amount: INR 30688.85,EMI
HDFC home loan EMI | Ref:76156fc5 | Amount: INR 11216.51,EMI
Flipkart electronics purchase | Ref:8ce3220f | Amount: INR 13332.62,Shopping
IRCTC train ticket booking | Ref:d43c0ec0 | Amount: INR 14373.77,Travel
SBI car loan EMI | Ref:8fcbcce8 | Amount: INR 21526.56,EMI
SIP investment in mutual fund | Ref:a54dc8f1 | Amount: INR 30127.49,Investment
Myntra clothing order | Ref:f3c4e087 | Amount: INR 32270.21,Shopping
Credit card EMI installment | Ref:b321911e | Amount: INR 7613.99,EMI
Uber ride payment | Ref:e257bca7 | Amount: INR 12635.5,Travel
PPF contribution | Ref:c6ee6aa7 | Amount: INR 28875.76,Investment
Cafe coffee purchase at | Ref:f0fc4ff2 | Amount: INR 38162.15,Food
Amazon online shopping | Ref:c97bf6e2 | Amount: INR 15605.97,Shopping
PPF contribution | Ref:7c46b584 | Amount: INR 38967.81,Investment
Grocery purchase at Big Bazaar | Ref:ef7e8269 | Amount: INR 5227.05,Food
SIP investment in mutual fund | Ref:084d7bb5 | Amount: INR 32348.29,Investment
Dominos pizza order | Ref:3a69cb5e | Amount: INR 35149.72,Food
Flipkart electronics purchase | Ref:2f96dda4 | Amount: INR 34806.68,Shopping
IndiGo flight ticket | Ref:170516b5 | Amount: INR 47986.96,Travel
Flipkart electronics purchase | Ref:4e20ee60 | Amount: INR 16110.26,Shopping
Zomato dinner bill | Ref:cbfcdc11 | Amount: INR 2652.74,Food
Reliance Digital purchase | Ref:62fd6c66 | Amount: INR 2480.12,Shopping
Dominos pizza order | Ref:eddb089a | Amount: INR 35212.94,Food
SIP investment in mutual fund | Ref:c2f86b68 | Amount: INR 5018.02,Investment
Credit card EMI installment | Ref:378d526f | Amount: INR 27953.37,EMI
SBI car loan EMI | Ref:ed4d2eab | Amount: INR 12001.31,EMI
MakeMyTrip hotel booking | Ref:23d6153f | Amount: INR 5610.64,Travel
SBI car loan EMI | Ref:eecf4e69 | Amount: INR 6878.99,EMI
Swiggy order payment | Ref:4f562c77 | Amount: INR 16122.19,Food
Bajaj Finserv EMI payment | Ref:a0a678c6 | Amount: INR 12230.56,EMI
Fixed deposit investment | Ref:2f1c0904 | Amount: INR 870.75,Investment
IndiGo flight ticket | Ref:d06bcf0b | Amount: INR 18426.85,Travel
IRCTC train ticket booking | Ref:32abd525 | Amount: INR 48620.11,Travel
HDFC home loan EMI | Ref:4b47dd2d | Amount: INR 3767.62,EMI
HDFC home loan EMI | Ref:26944f4d | Amount: INR 6116.06,EMI
MakeMyTrip hotel booking | Ref:7fb0c9d1 | Amount: INR 11671.89,Travel
Reliance Digital purchase | Ref:282c36ad | Amount: INR 33991.93,Shopping
HDFC home loan EMI | Ref:d80e598a | Amount: INR 48546.32,EMI
SBI car loan EMI | Ref:2c2832e9 | Amount: INR 45239.69,EMI
HDFC home loan EMI | Ref:38586917 | Amount: INR 11538.76,EMI
Ola cab fare | Ref:139a9ad9 | Amount: INR 9278.25,Travel
Amazon online shopping | Ref:17026003 | Amount: INR 21078.25,Shopping
Groww ETF investment | Ref:6c8d51e9 | Amount: INR 28762.03,Investment
Myntra clothing order | Ref:bfc928a9 | Amount: INR 45647.44,Shopping
Uber ride payment | Ref:3b5e633d | Amount: INR 44793.45,Travel
PPF contribution | Ref:1cf62d9a | Amount: INR 5464.95,Investment
Uber ride payment | Ref:0bd76608 | Amount: INR 38033.87,Travel
Amazon online shopping | Ref:2a9065e7 | Amount: INR 41189.33,Shopping
McDonald's meal payment | Ref:feb3b34d | Amount: INR 4590.23,Food
SBI car loan EMI | Ref:e203472d | Amount: INR 28999.95,EMI
Credit card EMI installment | Ref:e709ec1b | Amount: INR 9234.75,EMI
Uber ride payment | Ref:b1c06f0c | Amount: INR 29791.87,Travel
Dominos pizza order | Ref:dfcdb7d2 | Amount: INR 9541.21,Food
Flipkart electronics purchase | Ref:5396de3e | Amount: INR 38785.21,Shopping
McDonald's meal payment | Ref:4cb4290b | Amount: INR 20119.68,Food
IKEA furniture shopping | Ref:76688cfe | Amount: INR 44486.74,Shopping
MakeMyTrip hotel booking | Ref:e353329f | Amount: INR 27506.38,Travel
Cafe coffee purchase at | Ref:877bc7e0 | Amount: INR 6447.95,Food
PPF contribution | Ref:7c0b1e94 | Amount: INR 37986.69,Investment
PPF contribution | Ref:ed8a970a | Amount: INR 15837.27,Investment
Credit card EMI installment | Ref:af9f7d7f | Amount: INR 36047.16,EMI
SIP investment in mutual fund | Ref:ebb42151 | Amount: INR 31921.85,Investment
SBI car loan EMI | Ref:b3065aff | Amount: INR 18534.15,EMI
